Customer_ID,First_Purchase,Last_Purchase,Purchase_Count,Total_Spend,Days_as_Customer,Purchase_Frequency,Avg_Order_Value,Weekly_Value,CLV_1Year
C0716,2023-02-21,2023-12-20,9,432.86,303,0.20792079207920794,48.095555555555556,10.000066006600662,520.0034323432344
C0717,2023-02-07,2023-09-30,5,152.95,236,0.1483050847457627,30.589999999999996,4.536652542372881,235.9059322033898
C0718,2023-01-21,2023-10-16,8,220.59,269,0.20817843866171,27.57375,5.740260223048327,298.49353159851296
C0719,2023-01-03,2023-12-12,12,358.82,344,0.2441860465116279,29.901666666666667,7.30156976744186,379.6816279069767
C0720,2023-02-06,2023-12-09,13,229.46,307,0.2964169381107492,17.65076923076923,5.23198697068404,272.0633224755701
C0721,2023-02-09,2023-11-05,9,290.05,270,0.23333333333333334,32.22777777777778,7.519814814814816,391.0303703703704
C0722,2023-02-08,2023-12-10,9,481.47,306,0.20588235294117646,53.49666666666667,11.014019607843137,572.7290196078432
C0723,2023-01-03,2023-11-15,10,327.4,317,0.22082018927444796,32.739999999999995,7.2296529968454255,375.9419558359621
C0724,2023-01-02,2023-11-19,10,433.05,322,0.21739130434782608,43.305,9.414130434782608,489.53478260869565
C0725,2023-02-11,2023-09-26,9,281.74,228,0.27631578947368424,31.304444444444446,8.649912280701756,449.7954385964913
C0726,2023-01-19,2023-12-25,15,380.76,341,0.30791788856304986,25.384,7.816187683284458,406.4417595307918
C0727,2023-04-02,2023-11-24,7,223.66,237,0.2067510548523207,31.951428571428572,6.605991561181436,343.5115611814347
C0728,2023-01-30,2023-12-03,11,372.59,308,0.25,33.87181818181818,8.467954545454544,440.3336363636363
C0729,2023-02-01,2023-08-06,10,270.69,187,0.37433155080213903,27.069,10.132780748663102,526.9045989304813
C0730,2023-02-10,2023-12-19,6,161.64999999999998,313,0.134185303514377,26.941666666666663,3.6151757188498395,187.98913738019166
C0731,2023-01-13,2023-12-23,15,485.94,345,0.30434782608695654,32.396,9.859652173913044,512.7019130434783
C0732,2023-04-16,2023-11-19,5,148.92000000000002,218,0.16055045871559634,29.784000000000002,4.781834862385322,248.65541284403676
C0733,2023-03-11,2023-12-27,12,341.27,292,0.2876712328767123,28.439166666666665,8.181130136986301,425.41876712328764
C0734,2023-01-03,2023-12-22,6,109.22999999999999,354,0.11864406779661017,18.205,2.159915254237288,112.31559322033897
C0735,2023-01-06,2023-12-31,8,298.15999999999997,360,0.15555555555555556,37.269999999999996,5.797555555555555,301.47288888888886
C0736,2023-01-16,2023-11-29,11,472.26,318,0.24213836477987422,42.93272727272727,10.39566037735849,540.5743396226416
C0737,2023-04-25,2023-12-05,6,155.86,225,0.18666666666666665,25.97666666666667,4.848977777777778,252.14684444444444
C0738,2023-01-06,2023-12-30,10,303.52,359,0.19498607242339833,30.351999999999997,5.918217270194986,307.74729805013925
C0739,2023-02-01,2023-12-11,12,461.09,314,0.267515923566879,38.424166666666665,10.279076433121018,534.5119745222929
C0740,2023-01-28,2023-11-22,5,126.17,299,0.11705685618729096,25.234,2.9538127090301005,153.59826086956522
C0741,2023-01-10,2023-12-31,15,376.21000000000004,356,0.2949438202247191,25.08066666666667,7.3973876404494385,384.6641573033708
C0742,2023-01-13,2023-11-15,10,137.85999999999999,307,0.22801302931596093,13.785999999999998,3.1433876221498367,163.45615635179152
C0743,2023-01-31,2023-11-24,9,286.97,298,0.21140939597315436,31.88555555555556,6.740906040268457,350.52711409395977
C0744,2023-01-18,2023-12-17,15,493.75,334,0.3143712574850299,32.916666666666664,10.348053892215567,538.0988023952095
C0745,2023-01-01,2023-11-25,16,515.59,329,0.3404255319148936,32.224375,10.97,570.44
C0746,2023-01-16,2023-11-11,8,304.65000000000003,300,0.18666666666666668,38.081250000000004,7.108500000000001,369.64200000000005
C0747,2023-03-04,2023-12-19,11,251.78,291,0.2646048109965636,22.88909090909091,6.056563573883162,314.9413058419244
C0748,2023-02-06,2023-10-21,10,403.23,258,0.2713178294573644,40.323,10.940348837209305,568.8981395348839
C0749,2023-03-18,2023-12-12,9,198.03,270,0.23333333333333334,22.003333333333334,5.134111111111111,266.9737777777778
C0750,2023-01-16,2023-10-31,10,491.16,289,0.24221453287197234,49.116,11.896608996539793,618.6236678200693
C0751,2023-01-03,2023-09-12,7,273.97,253,0.19367588932806323,39.13857142857143,7.580197628458499,394.17027667984195
C0752,2023-02-23,2023-12-29,11,473.98,310,0.24838709677419354,43.08909090909091,10.702774193548388,556.5442580645162
C0753,2023-01-04,2023-11-05,8,290.27,306,0.1830065359477124,36.28375,6.64016339869281,345.2884967320261
C0754,2023-01-29,2023-12-21,13,422.56,327,0.2782874617737003,32.504615384615384,9.045626911314985,470.37259938837923
C0755,2023-01-30,2023-09-25,7,170.79,239,0.20502092050209203,24.398571428571426,5.002217573221756,260.1153138075313
C0756,2023-01-09,2023-12-02,11,264.54,328,0.23475609756097562,24.04909090909091,5.645670731707318,293.57487804878053
C0757,2023-01-04,2023-11-16,14,343.31,317,0.30914826498422715,24.522142857142857,7.580977917981073,394.2108517350158
C0758,2023-01-23,2023-11-03,11,300.35999999999996,285,0.27017543859649124,27.30545454545454,7.377263157894736,383.61768421052625
C0759,2023-01-02,2023-12-18,10,342.06,351,0.1994301994301994,34.206,6.821709401709401,354.72888888888883
C0760,2023-02-07,2023-11-30,9,253.05,297,0.2121212121212121,28.116666666666667,5.964141414141413,310.1353535353535
C0761,2023-02-17,2023-10-10,7,246.85000000000002,236,0.2076271186440678,35.26428571428572,7.321822033898306,380.73474576271195
C0762,2023-03-19,2023-08-10,4,144.2,145,0.19310344827586207,36.05,6.961379310344827,361.991724137931
C0763,2023-02-04,2023-12-25,10,384.84000000000003,325,0.21538461538461537,38.484,8.288861538461537,431.02079999999995
C0764,2023-02-07,2023-12-25,10,419.46999999999997,322,0.21739130434782608,41.946999999999996,9.11891304347826,474.18347826086955
C0765,2023-01-04,2023-12-29,20,631.37,360,0.3888888888888889,31.5685,12.27663888888889,638.3852222222223
C0766,2023-01-20,2023-11-09,15,520.48,294,0.35714285714285715,34.69866666666667,12.392380952380954,644.4038095238096
C0767,2023-02-03,2023-12-01,8,225.73,302,0.18543046357615892,28.21625,5.232152317880794,272.0719205298013
C0768,2023-02-21,2023-12-07,11,367.38,290,0.2655172413793103,33.39818181818182,8.867793103448275,461.1252413793103
C0769,2023-03-25,2023-12-11,9,216.74,262,0.24045801526717556,24.082222222222224,5.7907633587786265,301.1196946564886
C0770,2023-01-12,2023-12-05,11,427.71999999999997,328,0.23475609756097562,38.88363636363636,9.128170731707318,474.6648780487805
C0771,2023-01-16,2023-12-03,9,349.21000000000004,322,0.1956521739130435,38.80111111111111,7.591521739130435,394.7591304347826
C0772,2023-01-27,2023-10-04,2,94.64,251,0.05577689243027889,47.32,2.639362549800797,137.24685258964143
C0773,2023-01-02,2023-12-31,13,288.36,364,0.25,22.181538461538462,5.545384615384616,288.36
C0774,2023-02-04,2023-09-17,8,268.86,226,0.24778761061946902,33.6075,8.327522123893806,433.0311504424779
C0775,2023-02-07,2023-12-24,10,311.13,321,0.2180685358255452,31.113,6.784766355140188,352.80785046728977
C0776,2023-02-04,2023-12-21,8,261.47,321,0.17445482866043616,32.68375,5.701838006230531,296.4955763239876
C0777,2023-01-11,2023-10-28,12,266.6,291,0.288659793814433,22.21666666666667,6.4130584192439875,333.47903780068737
C0778,2023-01-05,2023-12-21,9,449.08000000000004,351,0.1794871794871795,49.89777777777778,8.956011396011396,465.7125925925926
C0779,2023-02-23,2023-10-30,9,262.77,250,0.252,29.196666666666665,7.357559999999999,382.59312
C0780,2023-01-13,2023-12-29,14,461.95,351,0.2792022792022792,32.996428571428574,9.212678062678062,479.05925925925925
C0781,2023-02-01,2023-12-04,13,322.78,307,0.2964169381107492,24.82923076923077,7.359804560260587,382.70983713355054
C0782,2023-02-13,2023-12-07,9,370.4,298,0.21140939597315436,41.15555555555555,8.700671140939596,452.434899328859
C0783,2023-01-06,2023-12-15,8,235.54999999999998,344,0.1627906976744186,29.443749999999998,4.793168604651162,249.2447674418604
C0784,2023-01-05,2023-11-08,8,208.32,308,0.18181818181818182,26.04,4.734545454545454,246.19636363636363
C0785,2023-01-08,2023-11-24,7,259.61,321,0.15264797507788164,37.08714285714286,5.661277258566979,294.3864174454829
C0786,2023-01-10,2023-12-22,16,624.7,347,0.3227665706051873,39.04375,12.602017291066284,655.3048991354468
C0787,2023-01-05,2023-12-16,15,521.94,346,0.30346820809248554,34.79600000000001,10.55947976878613,549.0929479768787
C0788,2023-01-23,2023-12-31,13,442.52000000000004,343,0.2653061224489796,34.040000000000006,9.031020408163268,469.61306122448997
C0789,2023-02-01,2023-12-31,9,417.94,334,0.18862275449101795,46.437777777777775,8.759221556886226,455.47952095808375
C0790,2023-03-29,2023-12-31,8,221.94,278,0.2014388489208633,27.7425,5.58841726618705,290.5976978417266
C0791,2023-01-10,2023-12-07,14,486.94,332,0.29518072289156627,34.78142857142857,10.266807228915663,533.8739759036145
C0792,2023-01-15,2023-10-04,15,594.02,263,0.39923954372623577,39.60133333333333,15.810418250950569,822.1417490494296
C0793,2023-02-23,2023-11-30,10,311.46000000000004,281,0.24911032028469748,31.146000000000004,7.758790035587189,403.4570818505338
C0794,2023-01-03,2023-12-26,6,138.47,358,0.11731843575418993,23.078333333333333,2.7075139664804464,140.79072625698322
C0795,2023-01-06,2023-12-22,14,375.76,351,0.2792022792022792,26.84,7.493789173789174,389.67703703703705
C0796,2023-04-13,2023-12-25,13,327.88,257,0.35408560311284043,25.22153846153846,8.930583657587547,464.39035019455247
C0797,2023-01-25,2023-12-22,15,684.66,332,0.31626506024096385,45.644,14.435602409638554,750.6513253012048
C0798,2023-02-26,2023-12-23,12,386.23,301,0.27906976744186046,32.185833333333335,8.982093023255814,467.06883720930233
C0799,2023-01-09,2023-12-30,11,244.06,356,0.21629213483146068,22.187272727272727,4.798932584269663,249.54449438202246
C0800,2023-02-02,2023-12-16,11,354.36,318,0.24213836477987422,32.21454545454546,7.800377358490567,405.61962264150947
C0801,2023-01-19,2023-10-01,10,415.57,256,0.2734375,41.557,11.363242187500001,590.88859375
C0802,2023-01-03,2023-12-19,5,232.26,351,0.0997150997150997,46.452,4.631965811965811,240.8622222222222
C0803,2023-02-27,2023-12-25,8,255.17000000000002,302,0.18543046357615892,31.896250000000002,5.914536423841059,307.55589403973505
C0804,2023-01-19,2023-12-30,10,377.38,346,0.20231213872832368,37.738,7.634855491329479,397.0124855491329
C0805,2023-02-23,2023-12-21,6,171.88,302,0.1390728476821192,28.646666666666665,3.983973509933774,207.16662251655626
C0806,2023-02-06,2023-12-15,10,352.35,313,0.22364217252396165,35.235,7.880031948881789,409.761661341853
C0807,2023-02-20,2023-12-04,12,370.09,288,0.29166666666666663,30.840833333333332,8.995243055555553,467.7526388888888
C0808,2023-01-16,2023-12-11,9,320.14,330,0.1909090909090909,35.57111111111111,6.790848484848484,353.12412121212117
C0809,2023-01-26,2023-10-29,12,428.36,277,0.3032490974729242,35.696666666666665,10.824981949458484,562.8990613718412
C0810,2023-01-01,2023-11-23,12,291.74,327,0.25688073394495414,24.311666666666667,6.245198776758411,324.7503363914374
C0811,2023-03-01,2023-11-28,9,206.18,273,0.23076923076923078,22.90888888888889,5.286666666666667,274.9066666666667
C0812,2023-03-01,2023-11-27,8,151.94,272,0.2058823529411765,18.9925,3.9102205882352945,203.3314705882353
C0813,2023-01-21,2023-12-14,8,181.34,328,0.17073170731707318,22.6675,3.8700609756097566,201.24317073170735
C0814,2023-01-01,2023-12-28,10,497.0,362,0.19337016574585636,49.7,9.610497237569062,499.7458563535912
C0815,2023-03-02,2023-12-21,12,393.70000000000005,295,0.28474576271186436,32.80833333333334,9.342033898305084,485.7857627118644
C0816,2023-02-10,2023-12-21,13,317.49,315,0.28888888888888886,24.422307692307694,7.0553333333333335,366.87733333333335
C0817,2023-02-04,2023-11-26,13,443.52,296,0.30743243243243246,34.11692307692307,10.488648648648647,545.4097297297296
C0818,2023-03-03,2023-12-31,12,299.55,304,0.2763157894736842,24.962500000000002,6.897532894736842,358.6717105263158
C0819,2023-02-20,2023-12-09,11,344.59999999999997,293,0.2627986348122867,31.327272727272724,8.232764505119453,428.1037542662116
C0820,2023-02-15,2023-12-22,8,249.91,311,0.18006430868167203,31.23875,5.624983922829582,292.4991639871383
C0821,2023-01-09,2023-12-26,10,508.84,352,0.19886363636363638,50.884,10.118977272727273,526.1868181818182
C0822,2023-01-20,2023-12-27,8,256.11,342,0.16374269005847955,32.01375,5.24201754385965,272.5849122807018
C0823,2023-01-07,2023-10-29,6,304.84000000000003,296,0.14189189189189189,50.80666666666667,7.209054054054055,374.87081081081084
C0824,2023-01-08,2023-12-23,11,281.58,350,0.22,25.598181818181818,5.6316,292.84319999999997
C0825,2023-01-25,2023-11-17,13,296.61,297,0.3063973063973064,22.816153846153846,6.990808080808081,363.5220202020202
C0826,2023-06-26,2023-12-23,6,280.65,181,0.23204419889502761,46.775,10.853867403314917,564.4011049723757
C0827,2023-01-01,2023-12-24,14,370.40000000000003,358,0.2737430167597765,26.45714285714286,7.242458100558659,376.6078212290503
C0828,2023-01-04,2023-12-18,17,571.86,349,0.340974212034384,33.638823529411766,11.469971346704874,596.4385100286535
C0829,2023-01-04,2023-12-25,11,262.58,356,0.21629213483146068,23.87090909090909,5.163089887640449,268.4806741573034
C0830,2023-01-12,2023-10-24,10,218.35999999999999,286,0.24475524475524477,21.836,5.344475524475524,277.9127272727273
C0831,2023-02-12,2023-12-31,11,384.52,323,0.23839009287925694,34.95636363636363,8.333250773993807,433.329040247678
C0832,2023-03-06,2023-12-31,9,283.08,301,0.20930232558139536,31.453333333333333,6.583255813953489,342.3293023255814
C0833,2023-01-20,2023-12-29,4,63.910000000000004,344,0.0813953488372093,15.977500000000001,1.3004941860465116,67.6256976744186
C0834,2023-01-10,2023-10-07,9,241.02999999999997,271,0.23247232472324722,26.78111111111111,6.225867158671586,323.7450922509225
C0835,2023-02-20,2023-10-15,4,222.88,238,0.11764705882352941,55.72,6.555294117647058,340.87529411764706
C0836,2023-02-05,2023-12-07,8,196.83,306,0.1830065359477124,24.60375,4.50264705882353,234.13764705882355
C0837,2023-01-22,2023-11-16,11,374.45000000000005,299,0.25752508361204013,34.040909090909096,8.766387959866222,455.85217391304354
C0838,2023-01-12,2023-12-11,10,240.76999999999998,334,0.20958083832335328,24.076999999999998,5.046077844311377,262.3960479041916
C0839,2023-03-17,2023-12-07,7,217.54,266,0.18421052631578946,31.077142857142857,5.724736842105263,297.68631578947367
C0840,2023-02-05,2023-12-24,15,378.94,323,0.32507739938080493,25.262666666666668,8.212321981424148,427.0407430340557
C0841,2023-01-15,2023-12-25,8,212.55,345,0.16231884057971016,26.56875,4.312608695652175,224.2556521739131
C0842,2023-04-09,2023-11-29,11,343.73,235,0.32765957446808514,31.24818181818182,10.23876595744681,532.4158297872342
C0843,2023-02-05,2023-12-20,10,317.64,319,0.219435736677116,31.764,6.970156739811912,362.44815047021945
C0844,2023-03-16,2023-08-10,6,120.72,148,0.28378378378378377,20.12,5.709729729729729,296.9059459459459
C0845,2023-08-14,2023-11-03,3,23.7,82,0.25609756097560976,7.8999999999999995,2.023170731707317,105.20487804878047
C0846,2023-04-17,2023-12-06,7,140.62,234,0.20940170940170938,20.08857142857143,4.206581196581197,218.7422222222222
C0847,2023-01-21,2023-11-10,12,442.63,294,0.2857142857142857,36.88583333333333,10.538809523809523,548.0180952380952
C0848,2023-01-29,2023-12-27,13,391.71,333,0.2732732732732733,30.13153846153846,8.234144144144144,428.1754954954955
C0849,2023-01-10,2023-12-10,14,625.1899999999999,335,0.29253731343283584,44.65642857142857,13.063671641791046,679.3109253731344
C0850,2023-03-03,2023-11-19,6,60.75,262,0.16030534351145037,10.125,1.623091603053435,84.40076335877862
C0851,2023-01-07,2023-12-09,11,335.82,337,0.22848664688427298,30.529090909090908,6.9754896142433225,362.72545994065274
C0852,2023-03-06,2023-12-06,11,399.86,276,0.2789855072463768,36.35090909090909,10.141376811594201,527.3515942028985
C0853,2023-01-08,2023-12-18,13,412.90000000000003,345,0.263768115942029,31.761538461538464,8.377681159420291,435.63942028985514
C0854,2023-01-07,2023-12-18,12,427.41999999999996,346,0.24277456647398843,35.61833333333333,8.64722543352601,449.65572254335257
C0855,2023-01-17,2023-10-15,11,407.92,272,0.2830882352941177,37.083636363636366,10.49794117647059,545.8929411764707
C0856,2023-03-11,2023-11-07,9,284.36,242,0.2603305785123967,31.595555555555556,8.225289256198348,427.7150413223141
C0857,2023-01-05,2023-12-10,13,485.25,340,0.2676470588235294,37.32692307692308,9.990441176470588,519.5029411764706
C0858,2023-01-18,2023-11-19,10,457.99,306,0.22875816993464052,45.799,10.4768954248366,544.7985620915032
C0859,2023-01-13,2023-12-25,12,386.49,347,0.2420749279538905,32.2075,7.796628242074929,405.4246685878963
C0860,2023-01-10,2023-10-08,10,329.31,272,0.2573529411764706,32.931,8.474889705882353,440.69426470588235
C0861,2023-05-19,2023-12-17,10,467.57,213,0.3286384976525822,46.757,15.366150234741784,799.0398122065728
C0862,2023-01-05,2023-11-06,7,248.07999999999998,306,0.16013071895424835,35.44,5.675032679738561,295.1016993464052
C0863,2023-02-24,2023-11-03,11,319.39,253,0.3043478260869565,29.035454545454545,8.83687747035573,459.517628458498
C0864,2023-02-03,2023-11-14,8,369.44,285,0.19649122807017544,46.18,9.073964912280701,471.84617543859645
C0865,2023-03-05,2023-12-22,6,152.49,293,0.14334470989761094,25.415000000000003,3.6431058020477827,189.4415017064847
C0866,2023-02-14,2023-12-30,9,424.24,320,0.196875,47.13777777777778,9.28025,482.57300000000004
C0867,2023-02-10,2023-10-27,11,367.06,260,0.29615384615384616,33.36909090909091,9.882384615384614,513.8839999999999
C0868,2023-01-16,2023-12-16,8,298.01,335,0.16716417910447762,37.25125,6.227074626865671,323.8078805970149
C0869,2023-01-13,2023-10-31,5,189.84,292,0.11986301369863013,37.968,4.5509589041095895,236.64986301369865
C0870,2023-03-26,2023-12-17,8,444.86,267,0.2097378277153558,55.6075,11.662996254681648,606.4758052434457
C0871,2023-01-01,2023-11-04,7,180.97,308,0.1590909090909091,25.852857142857143,4.112954545454546,213.87363636363636
C0872,2023-02-24,2023-12-22,9,284.77,302,0.2086092715231788,31.64111111111111,6.600629139072846,343.232715231788
C0873,2023-01-15,2023-11-04,13,399.25,294,0.30952380952380953,30.71153846153846,9.505952380952381,494.30952380952385
C0874,2023-01-05,2023-12-16,16,741.51,346,0.3236994219653179,46.344375,15.00164739884393,780.0856647398844
C0875,2023-01-08,2023-11-01,7,345.4,298,0.1644295302013423,49.34285714285714,8.113422818791946,421.8979865771812
C0876,2023-01-08,2023-12-27,4,158.04,354,0.07909604519774012,39.51,3.125084745762712,162.50440677966102
C0877,2023-01-18,2023-10-11,4,123.58999999999999,267,0.1048689138576779,30.897499999999997,3.2401872659176023,168.48973782771532
C0878,2023-01-09,2023-11-12,14,457.71,308,0.3181818181818182,32.693571428571424,10.402499999999998,540.93
C0879,2023-01-27,2023-12-13,6,110.68,321,0.13084112149532712,18.44666666666667,2.4135825545171343,125.50629283489098
C0880,2023-02-05,2023-12-22,11,307.65,321,0.23987538940809972,27.968181818181815,6.708878504672898,348.8616822429907
C0881,2023-01-19,2023-10-29,12,207.88,284,0.29577464788732394,17.323333333333334,5.123802816901408,266.43774647887324
C0882,2023-02-28,2023-10-16,4,52.879999999999995,231,0.12121212121212122,13.219999999999999,1.6024242424242423,83.3260606060606
C0883,2023-01-05,2023-11-26,14,370.46000000000004,326,0.3006134969325153,26.461428571428574,7.954662576687117,413.64245398773005
C0884,2023-01-06,2023-12-01,6,202.7,330,0.12727272727272726,33.78333333333333,4.299696969696969,223.58424242424238
C0885,2023-02-21,2023-10-07,10,269.95,229,0.3056768558951965,26.994999999999997,8.251746724890829,429.09082969432313
C0886,2023-03-21,2023-12-16,7,204.75,271,0.18081180811808117,29.25,5.288745387453874,275.01476014760146
C0887,2023-01-24,2023-12-23,11,500.68,334,0.2305389221556886,45.516363636363636,10.493293413173651,545.6512574850299
C0888,2023-04-13,2023-11-18,6,195.72,220,0.19090909090909092,32.62,6.227454545454545,323.8276363636364
C0889,2023-02-03,2023-12-28,15,495.77,329,0.3191489361702128,33.05133333333333,10.548297872340425,548.5114893617022
C0890,2023-02-04,2023-12-03,5,193.05,303,0.11551155115511551,38.61,4.45990099009901,231.91485148514852
C0891,2023-01-30,2023-11-10,11,267.02,285,0.27017543859649124,24.274545454545454,6.55838596491228,341.03607017543857
C0892,2023-02-08,2023-10-31,9,312.53999999999996,266,0.23684210526315788,34.72666666666666,8.22473684210526,427.68631578947355
C0893,2023-01-23,2023-11-05,8,258.94,287,0.1951219512195122,32.3675,6.315609756097561,328.41170731707314
C0894,2023-02-24,2023-10-23,11,410.71,242,0.3181818181818182,37.337272727272726,11.88004132231405,617.7621487603305
C0895,2023-02-01,2023-12-08,15,516.48,311,0.337620578778135,34.432,11.624951768488746,604.4974919614148
C0896,2023-01-16,2023-12-08,9,340.05,327,0.19266055045871558,37.78333333333333,7.279357798165137,378.5266055045871
C0897,2023-02-13,2023-12-15,7,242.51,306,0.16013071895424835,34.644285714285715,5.547614379084967,288.4759477124183
C0898,2023-02-23,2023-09-03,4,73.77000000000001,193,0.14507772020725387,18.442500000000003,2.67559585492228,139.13098445595855
C0899,2023-02-20,2023-12-18,12,195.57999999999998,302,0.2781456953642384,16.298333333333332,4.533311258278145,235.73218543046355
C0900,2023-02-02,2023-11-25,6,208.07999999999998,297,0.1414141414141414,34.68,4.904242424242424,255.02060606060607
C0901,2023-02-21,2023-11-06,8,402.34999999999997,259,0.21621621621621623,50.293749999999996,10.874324324324323,565.4648648648648
C0902,2023-02-02,2023-12-24,8,190.13,326,0.17177914110429449,23.76625,4.082546012269939,212.2923926380368
C0903,2023-01-01,2023-11-16,12,435.77,320,0.2625,36.314166666666665,9.53246875,495.68837499999995
C0904,2023-01-11,2023-10-24,12,467.80999999999995,287,0.2926829268292683,38.98416666666666,11.409999999999997,593.3199999999998
C0905,2023-03-16,2023-08-10,5,114.69,148,0.23648648648648649,22.938,5.424527027027027,282.07540540540543
C0906,2023-01-10,2023-11-19,7,275.4,314,0.15605095541401276,39.34285714285714,6.139490445859873,319.2535031847134
C0907,2023-01-26,2023-12-26,7,352.99,335,0.14626865671641792,50.42714285714286,7.375910447761195,383.54734328358217
C0908,2023-01-15,2023-11-19,15,552.24,309,0.3398058252427184,36.816,12.510291262135922,650.535145631068
C0909,2023-01-16,2023-12-30,10,310.87,349,0.2005730659025788,31.087,6.235214899713467,324.2311747851003
C0910,2023-02-15,2023-10-26,8,336.67,254,0.2204724409448819,42.08375,9.278307086614173,482.47196850393703
C0911,2023-01-01,2023-12-15,9,397.98,349,0.18051575931232092,44.22,7.982406876790831,415.0851575931232
C0912,2023-01-01,2023-12-06,10,197.05,340,0.2058823529411765,19.705000000000002,4.056911764705883,210.95941176470592
C0913,2023-02-20,2023-12-04,12,498.21999999999997,288,0.29166666666666663,41.51833333333333,12.109513888888886,629.694722222222
C0914,2023-02-12,2023-10-02,12,356.13,233,0.3605150214592275,29.6775,10.699184549356223,556.3575965665236
C0915,2023-02-10,2023-12-25,10,284.14,319,0.219435736677116,28.413999999999998,6.235047021943574,324.22244514106586
C0916,2023-01-10,2023-12-25,12,451.09999999999997,350,0.24,37.59166666666666,9.021999999999998,469.1439999999999
C0917,2023-01-29,2023-09-29,7,207.19,244,0.20081967213114757,29.59857142857143,5.943975409836066,309.08672131147546
C0918,2023-02-19,2023-12-13,8,206.65,298,0.18791946308724833,25.83125,4.854194630872484,252.41812080536914
C0919,2023-03-13,2023-09-11,5,203.63,183,0.1912568306010929,40.726,7.789125683060108,405.03453551912565
C0920,2023-02-28,2023-12-29,11,320.68,305,0.25245901639344265,29.152727272727272,7.359868852459017,382.7131803278689
C0921,2023-01-19,2023-12-10,12,469.81,326,0.25766871165644173,39.15083333333333,10.087944785276074,524.5731288343559
C0922,2023-01-01,2023-12-16,11,313.01,350,0.22,28.455454545454543,6.260199999999999,325.5304
C0923,2023-01-24,2023-12-28,11,358.47,339,0.2271386430678466,32.58818181818182,7.4020353982300895,384.90584070796467
C0924,2023-01-05,2023-11-29,13,460.21,329,0.2765957446808511,35.40076923076923,9.791702127659574,509.16851063829785
C0925,2023-01-15,2023-08-20,10,399.09999999999997,218,0.3211009174311927,39.91,12.815137614678898,666.3871559633027
C0926,2023-03-12,2023-11-11,11,439.46000000000004,245,0.3142857142857143,39.95090909090909,12.556000000000001,652.912
C0927,2023-01-27,2023-12-25,13,422.27000000000004,333,0.2732732732732733,32.48230769230769,8.876546546546546,461.5804204204204
C0928,2023-01-06,2023-12-11,11,306.86,340,0.22647058823529412,27.89636363636364,6.317705882352942,328.52070588235296
C0929,2023-04-15,2023-12-26,7,308.35,256,0.19140625,44.050000000000004,8.431445312500001,438.43515625000003
C0930,2023-01-01,2023-12-21,9,248.32999999999998,355,0.17746478873239435,27.59222222222222,4.896647887323943,254.62569014084502
C0931,2023-03-20,2023-12-24,7,146.16,280,0.175,20.88,3.6539999999999995,190.00799999999998
C0932,2023-01-29,2023-07-11,6,239.14999999999998,164,0.25609756097560976,39.85833333333333,10.207621951219512,530.7963414634146
C0933,2023-01-18,2023-11-05,8,253.79000000000002,292,0.1917808219178082,31.723750000000003,6.0840068493150685,316.36835616438356
C0934,2023-01-11,2023-10-17,9,279.24,280,0.225,31.026666666666667,6.981,363.012
C0935,2023-01-05,2023-11-11,8,164.96,311,0.18006430868167203,20.62,3.7129260450160775,193.07215434083602
C0936,2023-01-22,2023-12-22,10,278.0,335,0.20895522388059704,27.8,5.808955223880598,302.0656716417911
C0937,2023-02-22,2023-11-29,10,331.4,281,0.24911032028469748,33.14,8.255516014234875,429.28683274021347
C0938,2023-01-09,2023-12-22,16,657.37,348,0.3218390804597701,41.085625,13.222959770114942,687.593908045977
C0939,2023-01-06,2023-10-06,11,247.6,274,0.28102189781021897,22.509090909090908,6.325547445255474,328.9284671532846
C0940,2023-02-03,2023-09-29,10,466.32,239,0.2928870292887029,46.632,13.657907949790793,710.2112133891212
C0941,2023-01-19,2023-12-24,13,416.8,340,0.2676470588235294,32.06153846153846,8.581176470588234,446.2211764705882
C0942,2023-05-12,2023-11-30,11,353.27,203,0.3793103448275862,32.11545454545455,12.181724137931035,633.4496551724138
C0943,2023-02-19,2023-12-06,9,208.98000000000002,291,0.21649484536082475,23.220000000000002,5.027010309278351,261.40453608247424
C0944,2023-03-25,2023-11-30,11,500.37,251,0.30677290836653387,45.48818181818182,13.954541832669324,725.6361752988049
C0945,2023-01-22,2023-12-01,13,455.35999999999996,314,0.2898089171974523,35.027692307692305,10.151337579617836,527.8695541401274
C0946,2023-02-15,2023-11-05,15,501.62,264,0.3977272727272727,33.44133333333333,13.300530303030301,691.6275757575756
C0947,2023-01-02,2023-11-22,11,234.85999999999999,325,0.2369230769230769,21.350909090909088,5.058523076923076,263.04319999999996
C0948,2023-01-20,2023-12-02,11,424.49,317,0.24290220820189276,38.59,9.373596214511043,487.4270031545742
C0949,2023-01-01,2023-12-28,12,398.25,362,0.23204419889502761,33.1875,7.700966850828729,400.45027624309387
C0950,2023-01-21,2023-11-17,11,357.51,301,0.2558139534883721,32.50090909090909,8.314186046511628,432.33767441860465
C0951,2023-02-06,2023-12-24,10,253.35,322,0.21739130434782608,25.335,5.507608695652174,286.39565217391305
C0952,2023-01-09,2023-12-20,10,351.12,346,0.20231213872832368,35.112,7.103583815028902,369.3863583815029
C0953,2023-01-09,2023-11-07,10,475.08,303,0.23102310231023102,47.507999999999996,10.975445544554454,570.7231683168316
C0954,2023-01-11,2023-07-27,6,224.62,198,0.21212121212121213,37.43666666666667,7.941111111111112,412.9377777777778
